start	type	end
3645	1	2885
2246	1	1956
2246	1	3480
2246	1	4233
2246	1	5156
2246	1	5159
2247	1	1956
2247	1	3480
2247	1	4233
2247	1	5156
2247	1	5159
2248	1	1956
2248	1	3480
2248	1	4233
2248	1	5156
2248	1	5159
2249	1	1956
2249	1	3480
2249	1	4233
2249	1	5156
2249	1	5159
2250	1	1956
2250	1	3480
2250	1	4233
2250	1	5156
2250	1	5159
2251	1	1956
2251	1	3480
2251	1	4233
2251	1	5156
2251	1	5159
2252	1	1956
2252	1	3480
2252	1	4233
2252	1	5156
2252	1	5159
2253	1	1956
2253	1	3480
2253	1	4233
2253	1	5156
2253	1	5159
2254	1	1956
2254	1	3480
2254	1	4233
2254	1	5156
2254	1	5159
2255	1	1956
2255	1	3480
2255	1	4233
2255	1	5156
2255	1	5159
2256	1	1956
2256	1	3480
2256	1	4233
2256	1	5156
2256	1	5159
2257	1	1956
2257	1	3480
2257	1	4233
2257	1	5156
2257	1	5159
2258	1	1956
2258	1	3480
2258	1	4233
2258	1	5156
2258	1	5159
2259	1	1956
2259	1	3480
2259	1	4233
2259	1	5156
2259	1	5159
26281	1	1956
26281	1	3480
26281	1	4233
26281	1	5156
26281	1	5159
26291	1	1956
26291	1	3480
26291	1	4233
26291	1	5156
26291	1	5159
27006	1	1956
27006	1	3480
27006	1	4233
27006	1	5156
27006	1	5159
3082	1	2260
8074	1	1956
8074	1	3480
8074	1	4233
8074	1	5156
8074	1	5159
8817	1	1956
8817	1	3480
8817	1	4233
8817	1	5156
8817	1	5159
8822	1	1956
8822	1	3480
8822	1	4233
8822	1	5156
8822	1	5159
8823	1	1956
8823	1	3480
8823	1	4233
8823	1	5156
8823	1	5159
9965	1	1956
9965	1	3480
9965	1	4233
9965	1	5156
9965	1	5159
1956	1	3265
1956	1	3845
1956	1	4893
2260	1	3265
2260	1	3845
2260	1	4893
3480	1	3265
3480	1	3845
3480	1	4893
4233	1	3265
4233	1	3845
4233	1	4893
5156	1	3265
5156	1	3845
5156	1	4893
5159	1	3265
5159	1	3845
5159	1	4893
2885	1	9846
9846	1	23533
9846	1	5290
9846	1	5291
9846	1	5293
9846	1	5294
9846	1	5295
9846	1	5296
9846	1	8503
9846	1	5781
3815	1	6774
3815	1	6776
3815	1	6777
2322	1	6774
2322	1	6776
2322	1	6777
712	1	717
713	1	717
714	1	717
715	1	717
716	1	717
11261	1	572
5530	1	572
5532	1	572
5533	1	572
5534	1	572
5535	1	572
63928	1	572
52	1	1499
5797	1	1499
5787	1	1499
5792	1	1499
5797	1	1500
5770	1	1499
5777	1	1500
5795	1	1500
5499	1	2997
5499	1	2998
5500	1	2997
5500	1	2998
5501	1	2997
5501	1	2998
5506	1	2997
5506	1	2998
5507	1	2997
5507	1	2998
5509	1	2997
5509	1	2998
79660	1	2997
79660	1	2998
1956	1	5335
1956	1	5336
1956	1	23624
1956	1	867
1956	1	868
1956	1	6776
1956	1	6777
1956	1	1398
1956	1	1399
1956	1	25759
1956	1	399694
1956	1	53358
1956	1	6464
2064	1	25759
2064	1	399694
2064	1	53358
2064	1	6464
2065	1	25759
2065	1	399694
2065	1	53358
2065	1	6464
2066	1	25759
2066	1	399694
2066	1	53358
2066	1	6464
6714	1	5747
369	1	5604
369	1	5605
2066	1	6776
2066	1	6777
10000	1	2475
207	1	2475
208	1	2475
2475	1	6198
2475	1	6199
1022	1	983
9020	1	1147
9020	1	3551
9020	1	8517
1147	1	4792
3551	1	4792
8517	1	4792
10000	1	1147
10000	1	3551
10000	1	8517
207	1	1147
207	1	3551
207	1	8517
208	1	1147
208	1	3551
208	1	8517
2534	1	5361
2534	1	5362
2534	1	55558
2932	1	1808
1020	1	1808
2242	1	1808
2242	1	5361
2242	1	5362
2242	1	55558
10298	1	3984
10298	1	3985
5058	1	3984
5058	1	3985
5062	1	3984
5062	1	3985
5063	1	3984
5063	1	3985
56924	1	3984
56924	1	3985
57144	1	3984
57144	1	3985
5578	1	56848
5578	1	8877
5579	1	56848
5579	1	8877
5582	1	56848
5582	1	8877
10000	1	4846
207	1	4846
208	1	4846
4638	1	103910
4638	1	10398
4638	1	10627
4638	1	29895
4638	1	4633
4638	1	4636
4638	1	58498
4638	1	93408
85366	1	103910
85366	1	10398
85366	1	10627
85366	1	29895
85366	1	4633
85366	1	4636
85366	1	58498
85366	1	93408
91807	1	103910
91807	1	10398
91807	1	10627
91807	1	29895
91807	1	4633
91807	1	4636
91807	1	58498
91807	1	93408
5747	1	25759
5747	1	399694
5747	1	53358
5747	1	6464
2534	1	25759
2534	1	399694
2534	1	53358
2534	1	6464
5578	1	5747
5579	1	5747
5582	1	5747
6714	1	9855
1457	1	1499
1459	1	1499
1460	1	1499
7525	1	2534
7525	1	2241
5584	1	56288
5590	1	56288
51776	1	7082
1453	1	2697
7189	1	3665
51135	1	3654
3654	1	3665
29110	1	3665
9641	1	3665
29110	1	3661
9641	1	3661
5058	1	5605
3932	1	7305
2534	1	7305
2534	1	2207
2534	1	919
7535	1	3937
7535	1	27040
6850	1	3937
6850	1	27040
2534	1	51744
5594	1	2353
5594	1	3725
5595	1	2353
5595	1	3725
5609	1	6885
5601	1	2353
7535	1	1432
7535	1	5600
7535	1	5603
7535	1	6300
5588	1	84433
4067	1	2206
4067	1	2207
695	1	5335
6850	1	5335
6850	1	10451
6850	1	7409
6850	1	7410
2534	1	9846
5566	1	2890
5566	1	2891
5567	1	2890
5567	1	2891
5568	1	2890
5568	1	2891
5613	1	2890
5613	1	2891
5616	1	2890
5616	1	2891
815	1	2890
815	1	2891
816	1	2890
816	1	2891
817	1	2890
817	1	2891
818	1	2890
818	1	2891
5566	1	5502
5567	1	5502
5568	1	5502
5613	1	5502
5616	1	5502
814	1	1387
814	1	2033
5566	1	5132
5567	1	5132
5568	1	5132
5613	1	5132
5616	1	5132
5592	1	109
5593	1	109
3643	1	10603
3643	1	23624
3643	1	867
3643	1	868
3643	1	25759
3643	1	399694
3643	1	53358
3643	1	6464
3643	1	3667
3643	1	8471
3643	1	8660
5170	1	6198
5170	1	6199
10000	1	5139
10000	1	5140
207	1	5139
207	1	5140
208	1	5139
208	1	5140
163688	1	5834
163688	1	5836
163688	1	5837
51806	1	5834
51806	1	5836
51806	1	5837
5255	1	5834
5255	1	5836
5255	1	5837
5256	1	5834
5256	1	5836
5256	1	5837
5257	1	5834
5257	1	5836
5257	1	5837
5260	1	5834
5260	1	5836
5260	1	5837
5261	1	5834
5261	1	5836
5261	1	5837
801	1	5834
801	1	5836
801	1	5837
805	1	5834
805	1	5836
805	1	5837
808	1	5834
808	1	5836
808	1	5837
810	1	5834
810	1	5836
810	1	5837
5566	1	3991
5567	1	3991
5568	1	3991
5573	1	3991
5575	1	3991
5576	1	3991
5577	1	3991
5613	1	3991
5616	1	3991
2872	1	1977
2872	1	253314
2872	1	9470
8569	1	1977
8569	1	253314
8569	1	9470
5566	1	468
5567	1	468
5568	1	468
5613	1	468
5616	1	468
10746	1	5606
10746	1	5608
10746	1	650832
4214	1	5606
4214	1	5608
4214	1	650832
4215	1	5606
4215	1	5608
4215	1	650832
4216	1	5606
4216	1	5608
4216	1	650832
4214	1	5609
6714	1	1956
5580	1	5894
5566	1	1387
5566	1	2033
5566	1	10488
5566	1	1385
5566	1	148327
5566	1	64764
5566	1	84699
5566	1	90993
5567	1	1387
5567	1	2033
5567	1	10488
5567	1	1385
5567	1	148327
5567	1	64764
5567	1	84699
5567	1	90993
5568	1	1387
5568	1	2033
5568	1	10488
5568	1	1385
5568	1	148327
5568	1	64764
5568	1	84699
5568	1	90993
5613	1	1387
5613	1	2033
5613	1	10488
5613	1	1385
5613	1	148327
5613	1	64764
5613	1	84699
5613	1	90993
5616	1	1387
5616	1	2033
5616	1	10488
5616	1	1385
5616	1	148327
5616	1	64764
5616	1	84699
5616	1	90993
11211	1	2775
11211	1	2776
2535	1	2775
2535	1	2776
7855	1	2775
7855	1	2776
7976	1	2775
7976	1	2776
8321	1	2775
8321	1	2776
8322	1	2775
8322	1	2776
8323	1	2775
8323	1	2776
8324	1	2775
8324	1	2776
8325	1	2775
8325	1	2776
8326	1	2775
8326	1	2776
2775	1	1855
2775	1	1856
2775	1	1857
2776	1	1855
2776	1	1856
2776	1	1857
5594	1	4286
5595	1	4286
5579	1	7299
6558	1	5566
6558	1	5567
6558	1	5568
6558	1	5613
6558	1	5616
3784	1	5566
3784	1	5567
3784	1	5568
3784	1	5613
3784	1	5616
5566	1	109
5566	1	115
5567	1	109
5567	1	115
5568	1	109
5568	1	115
5613	1	109
5613	1	115
5616	1	109
5616	1	115
3784	1	6558
6558	1	109
6558	1	115
3784	1	109
3784	1	115
5578	1	5335
5578	1	5336
5579	1	5335
5579	1	5336
5582	1	5335
5582	1	5336
5566	1	1080
5567	1	1080
5568	1	1080
5613	1	1080
5616	1	1080
5578	1	58
5578	1	59
5578	1	70
5578	1	72
5579	1	58
5579	1	59
5579	1	70
5579	1	72
5582	1	58
5582	1	59
5582	1	70
5582	1	72
25	1	1398
25	1	1399
25	1	23624
25	1	867
25	1	868
613	1	1398
613	1	1399
613	1	23624
613	1	867
613	1	868
10000	1	4193
207	1	4193
208	1	4193
5594	1	2113
5595	1	2113
4233	1	2549
5604	1	5599
5604	1	5601
5604	1	5602
5604	1	5290
5604	1	5291
5604	1	5293
5604	1	5294
5605	1	5290
5605	1	5291
5605	1	5293
5605	1	5294
5594	1	9252
5595	1	9252
25	1	25759
25	1	399694
25	1	53358
25	1	6464
613	1	25759
613	1	399694
613	1	53358
613	1	6464
8915	1	8517
84433	1	8517
10892	1	8517
5922	-1	22800
5922	-1	22808
5922	-1	3265
5922	-1	3845
5922	-1	4893
5922	-1	6237
4763	-1	22800
4763	-1	22808
4763	-1	3265
4763	-1	3845
4763	-1	4893
4763	-1	6237
5921	-1	22800
5921	-1	22808
5921	-1	3265
5921	-1	3845
5921	-1	4893
5921	-1	6237
2122	-1	5599
2122	-1	5601
2122	-1	5602
3303	-1	5599
3303	-1	5601
3303	-1	5602
3304	-1	5599
3304	-1	5601
3304	-1	5602
3305	-1	5599
3305	-1	5601
3305	-1	5602
3306	-1	5599
3306	-1	5601
3306	-1	5602
3310	-1	5599
3310	-1	5601
3310	-1	5602
3312	-1	5599
3312	-1	5601
3312	-1	5602
5350	-1	100133672
5350	-1	487
5350	-1	488
5350	-1	489
4193	-1	5925
4193	-1	7157
10744	-1	9700
9232	-1	9700
9700	-1	27127
9700	-1	8243
1027	-1	1019
1027	-1	1021
1027	-1	595
1027	-1	894
1027	-1	896
1028	-1	1019
1028	-1	1021
1028	-1	595
1028	-1	894
1028	-1	896
1027	-1	1017
1027	-1	890
1027	-1	8900
1028	-1	1017
1028	-1	890
1028	-1	8900
1026	-1	1019
1026	-1	1021
1026	-1	595
1026	-1	894
1026	-1	896
1026	-1	1017
1026	-1	898
1026	-1	9134
1026	-1	890
1026	-1	8900
5111	-1	1019
5111	-1	1021
5111	-1	595
5111	-1	894
5111	-1	896
1029	-1	1019
1029	-1	1021
1029	-1	595
1029	-1	894
1029	-1	896
1030	-1	1019
1030	-1	1021
1030	-1	595
1030	-1	894
1030	-1	896
1031	-1	1019
1031	-1	1021
1031	-1	595
1031	-1	894
1031	-1	896
1032	-1	1019
1032	-1	1021
1032	-1	595
1032	-1	894
1032	-1	896
2810	-1	85417
2810	-1	891
2810	-1	9133
10912	-1	85417
10912	-1	891
10912	-1	9133
1647	-1	85417
1647	-1	891
1647	-1	9133
4616	-1	85417
4616	-1	891
4616	-1	9133
701	-1	100131844
701	-1	10393
701	-1	246184
701	-1	29882
701	-1	29945
701	-1	51433
701	-1	51434
701	-1	51529
701	-1	64682
701	-1	650621
701	-1	729948
701	-1	730314
701	-1	8697
701	-1	8881
701	-1	996
701	-1	991
10459	-1	100131844
10459	-1	10393
10459	-1	246184
10459	-1	29882
10459	-1	29945
10459	-1	51433
10459	-1	51434
10459	-1	51529
10459	-1	64682
10459	-1	650621
10459	-1	729948
10459	-1	730314
10459	-1	8697
10459	-1	8881
10459	-1	996
10459	-1	991
4085	-1	100131844
4085	-1	10393
4085	-1	246184
4085	-1	29882
4085	-1	29945
4085	-1	51433
4085	-1	51434
4085	-1	51529
4085	-1	64682
4085	-1	650621
4085	-1	729948
4085	-1	730314
4085	-1	8697
4085	-1	8881
4085	-1	996
4085	-1	991
8379	-1	100131844
8379	-1	10393
8379	-1	246184
8379	-1	29882
8379	-1	29945
8379	-1	51433
8379	-1	51434
8379	-1	51529
8379	-1	64682
8379	-1	650621
8379	-1	729948
8379	-1	730314
8379	-1	8697
8379	-1	8881
8379	-1	996
8379	-1	991
1029	-1	4193
4194	-1	7157
2810	-1	983
10912	-1	983
1647	-1	983
4616	-1	983
3486	-1	3479
1978	-1	1977
1978	-1	253314
1978	-1	9470
6009	-1	673
7249	-1	6009
329	-1	839
330	-1	839
331	-1	839
329	-1	836
330	-1	836
331	-1	836
596	-1	7157
8837	-1	8772
8837	-1	8717
329	-1	840
330	-1	840
331	-1	840
329	-1	842
330	-1	842
331	-1	842
6422	-1	51384
6422	-1	54361
6422	-1	7471
6422	-1	7472
6422	-1	7473
6422	-1	7474
6422	-1	7475
6422	-1	7476
6422	-1	7477
6422	-1	7478
6422	-1	7479
6422	-1	7480
6422	-1	7481
6422	-1	7482
6422	-1	7483
6422	-1	7484
6422	-1	80326
6422	-1	81029
6422	-1	89780
6423	-1	51384
6423	-1	54361
6423	-1	7471
6423	-1	7472
6423	-1	7473
6423	-1	7474
6423	-1	7475
6423	-1	7476
6423	-1	7477
6423	-1	7478
6423	-1	7479
6423	-1	7480
6423	-1	7481
6423	-1	7482
6423	-1	7483
6423	-1	7484
6423	-1	80326
6423	-1	81029
6423	-1	89780
6424	-1	51384
6424	-1	54361
6424	-1	7471
6424	-1	7472
6424	-1	7473
6424	-1	7474
6424	-1	7475
6424	-1	7476
6424	-1	7477
6424	-1	7478
6424	-1	7479
6424	-1	7480
6424	-1	7481
6424	-1	7482
6424	-1	7483
6424	-1	7484
6424	-1	80326
6424	-1	81029
6424	-1	89780
6425	-1	51384
6425	-1	54361
6425	-1	7471
6425	-1	7472
6425	-1	7473
6425	-1	7474
6425	-1	7475
6425	-1	7476
6425	-1	7477
6425	-1	7478
6425	-1	7479
6425	-1	7480
6425	-1	7481
6425	-1	7482
6425	-1	7483
6425	-1	7484
6425	-1	80326
6425	-1	81029
6425	-1	89780
6422	-1	11211
6422	-1	2535
6422	-1	7855
6422	-1	7976
6422	-1	8321
6422	-1	8322
6422	-1	8323
6422	-1	8324
6422	-1	8325
6422	-1	8326
6423	-1	11211
6423	-1	2535
6423	-1	7855
6423	-1	7976
6423	-1	8321
6423	-1	8322
6423	-1	8323
6423	-1	8324
6423	-1	8325
6423	-1	8326
6424	-1	11211
6424	-1	2535
6424	-1	7855
6424	-1	7976
6424	-1	8321
6424	-1	8322
6424	-1	8323
6424	-1	8324
6424	-1	8325
6424	-1	8326
6425	-1	11211
6425	-1	2535
6425	-1	7855
6425	-1	7976
6425	-1	8321
6425	-1	8322
6425	-1	8323
6425	-1	8324
6425	-1	8325
6425	-1	8326
9350	-1	51384
9350	-1	54361
9350	-1	7471
9350	-1	7472
9350	-1	7473
9350	-1	7474
9350	-1	7475
9350	-1	7476
9350	-1	7477
9350	-1	7478
9350	-1	7479
9350	-1	7480
9350	-1	7481
9350	-1	7482
9350	-1	7483
9350	-1	7484
9350	-1	80326
9350	-1	81029
9350	-1	89780
11197	-1	51384
11197	-1	54361
11197	-1	7471
11197	-1	7472
11197	-1	7473
11197	-1	7474
11197	-1	7475
11197	-1	7476
11197	-1	7477
11197	-1	7478
11197	-1	7479
11197	-1	7480
11197	-1	7481
11197	-1	7482
11197	-1	7483
11197	-1	7484
11197	-1	80326
11197	-1	81029
11197	-1	89780
22943	-1	4040
22943	-1	4041
27121	-1	4040
27121	-1	4041
27123	-1	4040
27123	-1	4041
80319	-1	1855
80319	-1	1856
80319	-1	1857
59343	-1	1855
59343	-1	1856
59343	-1	1857
1855	-1	2932
1856	-1	2932
1857	-1	2932
56998	-1	1499
64321	-1	51176
64321	-1	6932
64321	-1	6934
64321	-1	83439
57680	-1	1499
1487	-1	51176
1487	-1	6932
1487	-1	6934
1487	-1	83439
1488	-1	51176
1488	-1	6932
1488	-1	6934
1488	-1	83439
182	-1	4851
182	-1	4853
182	-1	4854
182	-1	4855
3714	-1	4851
3714	-1	4853
3714	-1	4854
3714	-1	4855
1855	-1	4851
1855	-1	4853
1855	-1	4854
1855	-1	4855
1856	-1	4851
1856	-1	4853
1856	-1	4854
1856	-1	4855
1857	-1	4851
1857	-1	4853
1857	-1	4854
1857	-1	4855
8650	-1	4851
8650	-1	4853
8650	-1	4854
8650	-1	4855
9253	-1	4851
9253	-1	4853
9253	-1	4854
9253	-1	4855
3065	-1	11317
3065	-1	3516
3066	-1	11317
3066	-1	3516
1487	-1	11317
1487	-1	3516
1488	-1	11317
1488	-1	3516
9541	-1	11317
9541	-1	3516
9612	-1	11317
9612	-1	3516
64399	-1	3549
64399	-1	50846
64399	-1	6469
2619	-1	3549
2619	-1	50846
2619	-1	6469
23291	-1	2735
23291	-1	2736
23291	-1	2737
8945	-1	2735
8945	-1	2736
8945	-1	2737
51715	-1	6608
4609	-1	1030
8454	-1	4087
8454	-1	4088
9978	-1	4087
9978	-1	4088
6500	-1	4087
6500	-1	4088
728622	-1	4087
728622	-1	4088
4091	-1	4087
4091	-1	4088
4092	-1	4087
4092	-1	4088
4091	-1	4086
4091	-1	4090
4091	-1	4093
4092	-1	4086
4092	-1	4090
4092	-1	4093
8646	-1	151449
8646	-1	268
8646	-1	353500
8646	-1	392255
8646	-1	650
8646	-1	652
8646	-1	653
8646	-1	654
8646	-1	655
8646	-1	656
8646	-1	8200
9241	-1	151449
9241	-1	268
9241	-1	353500
9241	-1	392255
9241	-1	650
9241	-1	652
9241	-1	653
9241	-1	654
9241	-1	655
9241	-1	656
9241	-1	8200
1311	-1	4052
7057	-1	4052
7058	-1	4052
7059	-1	4052
7060	-1	4052
4052	-1	7040
4052	-1	7042
4052	-1	7043
1634	-1	7040
1634	-1	7042
1634	-1	7043
3624	-1	7040
3624	-1	7042
3624	-1	7043
3625	-1	7040
3625	-1	7042
3625	-1	7043
3626	-1	7040
3626	-1	7042
3626	-1	7043
83729	-1	7040
83729	-1	7042
83729	-1	7043
10637	-1	7040
10637	-1	7042
10637	-1	7043
7044	-1	7040
7044	-1	7042
7044	-1	7043
10468	-1	3624
10468	-1	3625
10468	-1	3626
10468	-1	83729
3624	-1	4838
3625	-1	4838
3626	-1	4838
83729	-1	4838
10637	-1	4838
7044	-1	4838
57154	-1	7048
57154	-1	130399
57154	-1	7046
57154	-1	91
64750	-1	7048
64750	-1	130399
64750	-1	7046
64750	-1	91
1630	-1	387
5998	-1	2770
5998	-1	2771
5998	-1	2773
25791	-1	5879
25791	-1	5880
25791	-1	5881
25791	-1	998
23380	-1	998
57522	-1	998
9901	-1	998
64221	-1	6091
29984	-1	27289
23654	-1	5879
23654	-1	5880
23654	-1	5881
5364	-1	5879
5364	-1	5880
5364	-1	5881
5365	-1	5879
5365	-1	5880
5365	-1	5881
2909	-1	387
394	-1	387
8826	-1	1499
6714	-1	387
5728	-1	10000
5728	-1	207
5728	-1	208
2770	-1	107
2770	-1	108
2770	-1	109
2770	-1	111
2770	-1	112
2770	-1	113
2770	-1	114
2770	-1	115
2770	-1	196883
2771	-1	107
2771	-1	108
2771	-1	109
2771	-1	111
2771	-1	112
2771	-1	113
2771	-1	114
2771	-1	115
2771	-1	196883
2773	-1	107
2773	-1	108
2773	-1	109
2773	-1	111
2773	-1	112
2773	-1	113
2773	-1	114
2773	-1	115
2773	-1	196883
5627	-1	2153
5624	-1	2153
5627	-1	2157
5624	-1	2157
7035	-1	2155
7035	-1	2152
7035	-1	2153
7035	-1	2159
3053	-1	2147
5054	-1	5327
5345	-1	5340
5054	-1	5328
462	-1	2160
462	-1	2158
462	-1	2159
462	-1	2147
5104	-1	2147
2	-1	5340
2	-1	5627
2	-1	5624
2	-1	2147
5265	-1	5340
710	-1	715
722	-1	720
722	-1	721
725	-1	720
725	-1	721
966	-1	731
966	-1	732
966	-1	733
966	-1	735
3426	-1	718
1604	-1	718
4179	-1	718
3075	-1	718
3075	-1	629
5104	-1	5627
5104	-1	5624
5627	-1	2147
5624	-1	2147
1154	-1	6772
1154	-1	6773
1154	-1	6774
1154	-1	6775
1154	-1	6776
1154	-1	6777
1154	-1	6778
5777	-1	116379
5777	-1	1271
5777	-1	1438
5777	-1	1439
5777	-1	1441
5777	-1	149233
5777	-1	163702
5777	-1	2057
5777	-1	2690
5777	-1	3454
5777	-1	3455
5777	-1	3459
5777	-1	3460
5777	-1	3559
5777	-1	3560
5777	-1	3561
5777	-1	3563
5777	-1	3566
5777	-1	3568
5777	-1	3570
5777	-1	3572
5777	-1	3575
5777	-1	3581
5777	-1	3587
5777	-1	3588
5777	-1	3590
5777	-1	3594
5777	-1	3595
5777	-1	3597
5777	-1	3598
5777	-1	3601
5777	-1	3953
5777	-1	3977
5777	-1	4352
5777	-1	50615
5777	-1	53832
5777	-1	53833
5777	-1	5618
5777	-1	58985
5777	-1	64109
5777	-1	9180
5777	-1	3716
5777	-1	3717
5777	-1	3718
5777	-1	7297
10401	-1	6772
10401	-1	6773
10401	-1	6774
10401	-1	6775
10401	-1	6776
10401	-1	6777
10401	-1	6778
51588	-1	6772
51588	-1	6773
51588	-1	6774
51588	-1	6775
51588	-1	6776
51588	-1	6777
51588	-1	6778
8554	-1	6772
8554	-1	6773
8554	-1	6774
8554	-1	6775
8554	-1	6776
8554	-1	6777
8554	-1	6778
9063	-1	6772
9063	-1	6773
9063	-1	6774
9063	-1	6775
9063	-1	6776
9063	-1	6777
9063	-1	6778
7070	-1	2909
7070	-1	394
5906	-1	387
5908	-1	387
6494	-1	5906
6494	-1	5908
1407	-1	406
1407	-1	4862
1407	-1	9575
1408	-1	406
1408	-1	4862
1408	-1	9575
1453	-1	406
1453	-1	4862
1453	-1	9575
1454	-1	406
1454	-1	4862
1454	-1	9575
5187	-1	406
5187	-1	4862
5187	-1	9575
8863	-1	406
8863	-1	4862
8863	-1	9575
8864	-1	406
8864	-1	4862
8864	-1	9575
5502	-1	4659
5502	-1	5499
5502	-1	5500
5502	-1	5501
4659	-1	815
4659	-1	816
4659	-1	817
4659	-1	818
5499	-1	815
5499	-1	816
5499	-1	817
5499	-1	818
5500	-1	815
5500	-1	816
5500	-1	817
5500	-1	818
5501	-1	815
5501	-1	816
5501	-1	817
5501	-1	818
11261	-1	5502
5530	-1	5502
5532	-1	5502
5533	-1	5502
5534	-1	5502
5535	-1	5502
63928	-1	5502
10842	-1	5515
10842	-1	5516
10842	-1	5518
10842	-1	5519
5515	-1	5604
5515	-1	5605
5516	-1	5604
5516	-1	5605
5518	-1	5604
5518	-1	5605
5519	-1	5604
5519	-1	5605
5515	-1	5594
5515	-1	5595
5516	-1	5594
5516	-1	5595
5518	-1	5594
5518	-1	5595
5519	-1	5594
5519	-1	5595
5515	-1	5578
5515	-1	5579
5515	-1	5582
5516	-1	5578
5516	-1	5579
5516	-1	5582
5518	-1	5578
5518	-1	5579
5518	-1	5582
5519	-1	5578
5519	-1	5579
5519	-1	5582
409	-1	10798
409	-1	119678
409	-1	119679
409	-1	119682
409	-1	119687
409	-1	119692
409	-1	119694
409	-1	119695
409	-1	119749
409	-1	119764
409	-1	119765
409	-1	119772
409	-1	119774
409	-1	120065
409	-1	120066
409	-1	120586
409	-1	120775
409	-1	120776
409	-1	120787
409	-1	120793
409	-1	120796
409	-1	121130
409	-1	121275
409	-1	121364
409	-1	122740
409	-1	122742
409	-1	122748
409	-1	124538
409	-1	125958
409	-1	125962
409	-1	125963
409	-1	126370
409	-1	126541
409	-1	127059
409	-1	127062
409	-1	127064
409	-1	127066
409	-1	127068
409	-1	127069
409	-1	127074
409	-1	127077
409	-1	127385
409	-1	127623
409	-1	128360
409	-1	128367
409	-1	128368
409	-1	128371
409	-1	128372
409	-1	130075
409	-1	134083
409	-1	135924
409	-1	135941
409	-1	135946
409	-1	135948
409	-1	138799
409	-1	138802
409	-1	138803
409	-1	138804
409	-1	138805
409	-1	138881
409	-1	138882
409	-1	138883
409	-1	143496
409	-1	143502
409	-1	143503
409	-1	144124
409	-1	144125
409	-1	150681
409	-1	158131
409	-1	162998
409	-1	196335
409	-1	219417
409	-1	219428
409	-1	219429
409	-1	219431
409	-1	219432
409	-1	219436
409	-1	219437
409	-1	219438
409	-1	219447
409	-1	219453
409	-1	219464
409	-1	219469
409	-1	219473
409	-1	219477
409	-1	219479
409	-1	219482
409	-1	219484
409	-1	219487
409	-1	219493
409	-1	219858
409	-1	219865
409	-1	219869
409	-1	219870
409	-1	219873
409	-1	219874
409	-1	219875
409	-1	219952
409	-1	219954
409	-1	219956
409	-1	219957
409	-1	219958
409	-1	219959
409	-1	219960
409	-1	219965
409	-1	219968
409	-1	219981
409	-1	219982
409	-1	219983
409	-1	219986
409	-1	23538
409	-1	254783
409	-1	254786
409	-1	254879
409	-1	254973
409	-1	255725
409	-1	256144
409	-1	256148
409	-1	256892
409	-1	26188
409	-1	26189
409	-1	26211
409	-1	26212
409	-1	26219
409	-1	26245
409	-1	26246
409	-1	26248
409	-1	26333
409	-1	26338
409	-1	26339
409	-1	26476
409	-1	26492
409	-1	26493
409	-1	26494
409	-1	26496
409	-1	26529
409	-1	26531
409	-1	26532
409	-1	26533
409	-1	26534
409	-1	26538
409	-1	26539
409	-1	26658
409	-1	26659
409	-1	26664
409	-1	26682
409	-1	26683
409	-1	26686
409	-1	26689
409	-1	26692
409	-1	26696
409	-1	26707
409	-1	26716
409	-1	26735
409	-1	26737
409	-1	26740
409	-1	282763
409	-1	282770
409	-1	282775
409	-1	283092
409	-1	283093
409	-1	283111
409	-1	283159
409	-1	283160
409	-1	283162
409	-1	283189
409	-1	283297
409	-1	283365
409	-1	283694
409	-1	284383
409	-1	284433
409	-1	284521
409	-1	284532
409	-1	285659
409	-1	286362
409	-1	286365
409	-1	338662
409	-1	338674
409	-1	338675
409	-1	338751
409	-1	338755
409	-1	340980
409	-1	341152
409	-1	341276
409	-1	341416
409	-1	341418
409	-1	341568
409	-1	341799
409	-1	343169
409	-1	343171
409	-1	343172
409	-1	343173
409	-1	343406
409	-1	343563
409	-1	346517
409	-1	346525
409	-1	346528
409	-1	347168
409	-1	347169
409	-1	347468
409	-1	387748
409	-1	389090
409	-1	390036
409	-1	390037
409	-1	390038
409	-1	390054
409	-1	390058
409	-1	390059
409	-1	390061
409	-1	390063
409	-1	390064
409	-1	390066
409	-1	390067
409	-1	390072
409	-1	390075
409	-1	390077
409	-1	390078
409	-1	390079
409	-1	390081
409	-1	390083
409	-1	390084
409	-1	390093
409	-1	390113
409	-1	390142
409	-1	390144
409	-1	390151
409	-1	390152
409	-1	390154
409	-1	390155
409	-1	390157
409	-1	390162
409	-1	390167
409	-1	390168
409	-1	390174
409	-1	390181
409	-1	390191
409	-1	390195
409	-1	390197
409	-1	390199
409	-1	390201
409	-1	390260
409	-1	390261
409	-1	390264
409	-1	390265
409	-1	390275
409	-1	390321
409	-1	390323
409	-1	390326
409	-1	390327
409	-1	390429
409	-1	390431
409	-1	390433
409	-1	390436
409	-1	390437
409	-1	390439
409	-1	390442
409	-1	390445
409	-1	390538
409	-1	390648
409	-1	390649
409	-1	390882
409	-1	390883
409	-1	390892
409	-1	391107
409	-1	391109
409	-1	391112
409	-1	391114
409	-1	391189
409	-1	391190
409	-1	391191
409	-1	391192
409	-1	391194
409	-1	391195
409	-1	391196
409	-1	391211
409	-1	392138
409	-1	392309
409	-1	392376
409	-1	392390
409	-1	392391
409	-1	392392
409	-1	393046
409	-1	401427
